ID;Precio (€/mes);Tipo;Teléfono;Ciudad;Dirección;Barrio;Habitaciones;Baños;Superficie (m2);Planta;Ascensor;Terraza;Parking;Calefacción;Aire;Balcón;Precio del m2 (€/m2)
160963469;3500;Apartamento;932931237;Barcelona Capital;Carrer D'aragó;Eixample;1.0;1.0;40.0;;False;False;False;True;False;False;87.5
162782768;1790000;Piso;931335749;Barcelona Capital;;Les Corts;5.0;4.0;310.0;;False;False;False;False;True;False;5774.193548387097
160963474;3500;Apartamento;932931237;Barcelona Capital;Carrer D'aragó;Eixample;1.0;1.0;40.0;;False;False;False;True;False;False;87.5
158112533;3243;Apartamento;932931237;Barcelona Capital;Carrer de Ribes;Eixample;2.0;1.0;60.0;;False;False;False;True;False;False;54.05
162781809;1000;Piso;931335749;Barcelona Capital;;Ciutat Vella;1.0;1.0;25.0;;False;False;False;False;True;False;40.0
158042779;3500;Apartamento;932931237;Barcelona Capital;Entença;Eixample;2.0;1.0;95.0;;False;False;False;True;False;False;36.8421052631579
162318359;5900;Planta baja;932752339;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;3.0;200.0;;False;True;False;True;False;False;29.5
162539434;3300;Ático;935432531;Barcelona Capital;;Eixample;5.0;4.0;183.0;;True;True;False;False;False;False;18.0327868852459
162781154;950;Piso;931346892;Barcelona Capital;Carrer de Ballester;Sarrià - Sant Gervasi;1.0;1.0;54.0;2.0;True;False;False;False;False;False;17.59259259259259
162365540;5500;Dúplex;930447306;Barcelona Capital;Ronda General Mitre;Sarrià - Sant Gervasi;5.0;5.0;198.0;6.0;True;False;False;False;False;False;27.77777777777778
161236455;4783;Apartamento;932931237;Barcelona Capital;Avinguda de Gaudí;Eixample;3.0;1.0;75.0;;False;False;False;True;True;False;63.77333333333333
162303717;3619;Apartamento;932515306;Barcelona Capital;;Sarrià - Sant Gervasi;4.0;2.0;137.0;;True;True;False;False;False;False;26.416058394160583
162780205;2000;Piso;932829126;Barcelona Capital;;Eixample;2.0;2.0;95.0;2.0;True;False;False;False;False;False;21.05263157894737
161170831;7000;Ático;932755759;Barcelona Capital;Carrer de Balmes;Sarrià - Sant Gervasi;5.0;4.0;225.0;;True;True;False;False;False;False;31.11111111111111
161623647;1350;Piso;931337036;Barcelona Capital;Carrer de Joaquín Costa;Ciutat Vella;2.0;1.0;50.0;4.0;True;False;False;False;False;False;27.0
161571561;1600;Piso;931337036;Barcelona Capital;Carrer del Rosselló;Eixample;2.0;1.0;89.0;4.0;True;False;False;False;False;False;17.97752808988764
162779476;4500;Piso;932829126;Barcelona Capital;;Les Corts;4.0;3.0;221.0;2.0;True;False;False;False;False;False;20.361990950226243
162763486;1200;Piso;931333829;Barcelona Capital;Rambla de Prim;Sant Martí;3.0;3.0;97.0;;True;False;False;False;False;True;12.371134020618557
160715942;4200;Piso;932755759;Barcelona Capital;;Sarrià - Sant Gervasi;4.0;3.0;250.0;4.0;True;False;False;False;False;False;16.8
162209460;875;Piso;935433998;Barcelona Capital;Carrer D'hondures;Sant Andreu;3.0;1.0;75.0;4.0;True;False;False;False;False;False;11.666666666666666
158606997;3460;Piso;932755759;Barcelona Capital;;Sarrià - Sant Gervasi;4.0;2.0;129.0;2.0;True;False;False;False;False;False;26.82170542635659
157285669;1313;Apartamento;932931237;Barcelona Capital;Avinguda de Roma;Eixample;1.0;1.0;40.0;;False;False;False;True;True;False;32.825
161254648;2280;Piso;932827054;Barcelona Capital;Universitat;Eixample;2.0;2.0;107.0;;True;True;False;False;False;False;21.30841121495327
161671383;13000;Loft;931345294;Barcelona Capital;;Gràcia;;;220.0;;False;False;False;True;True;False;59.09090909090909
158963914;3500;Apartamento;932931237;Barcelona Capital;Entença;Eixample;2.0;1.0;80.0;;False;False;False;True;False;False;43.75
161599270;8500;Piso;932996391;Barcelona Capital;Abadessa Olzet;Les Corts;5.0;4.0;320.0;;True;True;False;False;False;False;26.5625
161669597;7500;Ático;932996391;Barcelona Capital;Balmes;Sarrià - Sant Gervasi;5.0;4.0;250.0;6.0;True;False;False;False;False;False;30.0
161976196;3800;Piso;932829126;Barcelona Capital;;Sarrià - Sant Gervasi;4.0;3.0;143.0;3.0;True;False;False;False;False;False;26.573426573426573
159623389;2772;Apartamento;932931237;Barcelona Capital;Carrer de Casanova;Sarrià - Sant Gervasi;2.0;2.0;55.0;;False;False;False;True;False;False;50.4
162416967;1150;Piso;932752131;Barcelona Capital;Gran Via de Les Corts Catalanes;Sants - Montjuïc;4.0;1.0;70.0;1.0;True;False;False;False;False;False;16.428571428571427
162718641;1125;Piso;932827223;Barcelona Capital;Carrer de Canet;Sarrià - Sant Gervasi;2.0;1.0;63.0;;True;False;False;False;False;False;17.857142857142858
162326212;2750;Piso;932829126;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;2.0;92.0;7.0;True;False;False;False;False;False;29.891304347826086
160943117;2300;Piso;932829126;Barcelona Capital;Carrer de Llull;Sant Martí;;1.0;63.0;9.0;True;False;False;False;False;False;36.507936507936506
162543605;7500;Piso;932829126;Barcelona Capital;;Eixample;5.0;4.0;300.0;5.0;True;False;False;False;False;False;25.0
161837155;4000;Piso;931332184;Barcelona Capital;Carrer Modolell;Sarrià - Sant Gervasi;4.0;4.0;249.0;3.0;True;False;False;False;False;False;16.06425702811245
162278163;1800;Apartamento;Unknown;Barcelona Capital;Ronda del Litoral;Ciutat Vella;1.0;1.0;60.0;3.0;False;False;False;True;False;False;30.0
161870363;2750;Piso;932829126;Barcelona Capital;Bonavista;Gràcia;3.0;2.0;80.0;1.0;True;False;False;False;False;False;34.375
161912861;2221;Piso;935432531;Barcelona Capital;;Les Corts;3.0;3.0;132.0;;True;True;False;False;False;False;16.825757575757574
162444493;1650;Piso;932513614;Barcelona Capital;Nicaragua;Les Corts;4.0;2.0;110.0;;True;True;False;False;False;False;15.0
161962536;2500;Piso;932513614;Barcelona Capital;Entenca;Eixample;3.0;1.0;100.0;;True;True;False;False;False;False;25.0
153140034;1400;Piso;932938436;Barcelona Capital;;Ciutat Vella;2.0;1.0;61.0;;True;False;False;True;False;False;22.950819672131146
158850010;2568;Piso;932755759;Barcelona Capital;Via Augusta;Sarrià - Sant Gervasi;2.0;2.0;139.0;;True;False;False;False;False;False;18.47482014388489
161771795;1160;Piso;932939107;Barcelona Capital;Viladomat;Eixample;4.0;2.0;98.0;;True;False;False;False;False;True;11.83673469387755
162381755;3900;Apartamento;932829126;Barcelona Capital;;Les Corts;3.0;3.0;152.0;6.0;True;False;False;False;False;False;25.657894736842106
161563570;4124;Apartamento;932931237;Barcelona Capital;Carrer del Doctor Fleming;Sarrià - Sant Gervasi;1.0;1.0;115.0;;False;False;False;True;False;False;35.86086956521739
161894017;825;Piso;Unknown;Barcelona Capital;;Gràcia;2.0;1.0;70.0;1.0;False;False;False;True;False;False;11.785714285714286
162382505;1195;Piso;931338294;Barcelona Capital;Carrer de Viladomat;Eixample;3.0;2.0;68.0;5.0;True;False;False;False;False;False;17.573529411764707
161539142;3000;Piso;932755759;Barcelona Capital;Carrer de Josep Irla I Bosch;Les Corts;2.0;2.0;158.0;3.0;True;False;False;False;False;False;18.9873417721519
162273046;3080;Apartamento;932931237;Barcelona Capital;Carrer de la Diputació;Eixample;2.0;2.0;89.0;;False;False;False;True;False;False;34.60674157303371
162776689;1425;Ático;931338251;Barcelona Capital;;Eixample;2.0;;72.0;8.0;True;False;False;False;False;False;19.791666666666668
157380453;2500;Apartamento;932931237;Barcelona Capital;Passatge de Planell;Les Corts;2.0;2.0;95.0;;False;False;False;True;True;False;26.31578947368421
160811740;1600;Piso;935432531;Barcelona Capital;;Les Corts;4.0;2.0;101.0;10.0;True;False;False;False;False;False;15.841584158415841
162388263;2200;Piso;935433998;Barcelona Capital;Travessera de Gràcia;Gràcia;2.0;1.0;98.0;2.0;False;False;False;False;False;True;22.448979591836736
160981149;1100;Piso;932827054;Barcelona Capital;Calle de Ballester;Sarrià - Sant Gervasi;1.0;1.0;50.0;1.0;True;False;False;False;False;False;22.0
160013165;2800;Dúplex;932752339;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;3.0;170.0;;True;False;False;False;True;False;16.470588235294116
162205360;3800;Piso;932755759;Barcelona Capital;Carrer del Dr Carulla;Sarrià - Sant Gervasi;5.0;5.0;218.0;1.0;True;False;False;False;False;False;17.431192660550458
162634442;2450;Piso;932755759;Barcelona Capital;;Ciutat Vella;2.0;2.0;83.0;1.0;True;False;False;False;False;False;29.518072289156628
162447290;1500;Piso;932827054;Barcelona Capital;Reina Amalia;Ciutat Vella;1.0;1.0;80.0;;True;True;False;False;False;False;18.75
161166167;2250;Piso;935433998;Barcelona Capital;Carrer Pelai;Eixample;2.0;2.0;90.0;1.0;True;False;False;False;False;False;25.0
159700230;2000;Apartamento;932931237;Barcelona Capital;St Pere Mes Baix;Ciutat Vella;1.0;1.0;35.0;;False;False;False;False;True;False;57.142857142857146
162775213;1000;Piso;Unknown;Barcelona Capital;Carrer de Bailèn;Gràcia;4.0;2.0;70.0;;True;False;False;False;False;True;14.285714285714286
162543976;8554;Apartamento;932515306;Barcelona Capital;;Les Corts;4.0;6.0;612.0;;True;True;False;False;False;False;13.977124183006536
162023356;2150;Apartamento;932931237;Barcelona Capital;Carrer del Clot;Sant Andreu;1.0;1.0;55.0;;False;False;False;True;False;False;39.09090909090909
162278414;2650;Piso;932755759;Barcelona Capital;Gravina;Ciutat Vella;2.0;2.0;93.0;2.0;True;False;False;False;False;False;28.49462365591398
159623359;1150;Apartamento;932931237;Barcelona Capital;Carrer de Picalquers;Ciutat Vella;1.0;1.0;20.0;;False;False;False;True;False;False;57.5
159622652;7650;Apartamento;932931237;Barcelona Capital;Carrer de la Ciutat de Balaguer;Sarrià - Sant Gervasi;3.0;2.0;120.0;;False;False;False;True;False;False;63.75
158042782;3500;Apartamento;932931237;Barcelona Capital;Entença;Eixample;2.0;1.0;80.0;;False;False;False;True;False;False;43.75
157380580;2000;Apartamento;932931237;Barcelona Capital;Carrer de Mar;Ciutat Vella;2.0;1.0;50.0;;False;False;False;False;False;False;40.0
162303464;1200;Piso;931330254;Barcelona Capital;Carrer Arc de Sant Agusti (l´);Ciutat Vella;2.0;1.0;60.0;;True;False;False;False;False;False;20.0
162041481;1725;Piso;935430293;Barcelona Capital;Carrer de Prats de Molló;Sarrià - Sant Gervasi;2.0;1.0;65.0;2.0;True;False;False;False;False;False;26.53846153846154
162424885;1450;Piso;912669715;Barcelona Capital;Carrer de Puerto Príncipe;Sant Andreu;2.0;1.0;60.0;2.0;True;False;False;False;False;False;24.166666666666668
161750058;2700;Piso;935439838;Barcelona Capital;Ganduxer;Sarrià - Sant Gervasi;2.0;1.0;57.0;;True;False;False;False;False;True;47.36842105263158
162365243;1900;Piso;931332451;Barcelona Capital;;Sarrià - Sant Gervasi;4.0;2.0;135.0;;True;False;False;True;False;False;14.074074074074074
162417656;1300;Piso;912669715;Barcelona Capital;Carrer de Pau Claris;Eixample;3.0;2.0;135.0;3.0;True;False;False;False;False;False;9.62962962962963
162303050;1250;Loft;932755759;Barcelona Capital;;Sant Andreu;1.0;1.0;98.0;;False;False;False;True;False;False;12.755102040816327
161513446;1500;Piso;932755759;Barcelona Capital;Carrer de la Reina Amàlia;Ciutat Vella;2.0;2.0;78.0;1.0;True;False;False;False;False;False;19.23076923076923
160804236;2700;Piso;935439838;Barcelona Capital;Ganduxer;Sarrià - Sant Gervasi;2.0;1.0;58.0;;True;False;False;False;False;True;46.55172413793103
162361524;2420;Piso;932755759;Barcelona Capital;Carrer de Copèrnic;Sarrià - Sant Gervasi;5.0;3.0;157.0;6.0;True;False;False;False;False;False;15.414012738853502
162525881;2000;Piso;932755759;Barcelona Capital;Ronda del General Mitre;Sarrià - Sant Gervasi;4.0;2.0;151.0;3.0;True;False;False;False;False;False;13.245033112582782
158581049;1400;Piso;935433998;Barcelona Capital;Carrer Marques de Barbera;Ciutat Vella;2.0;1.0;65.0;3.0;True;False;False;False;False;False;21.53846153846154
162531109;2900;Piso;932829126;Barcelona Capital;Passeig de la Bonanova;Sarrià - Sant Gervasi;5.0;3.0;138.0;3.0;True;False;False;False;False;False;21.014492753623188
162624572;6734;Planta baja;931348329;Barcelona Capital;Carrer Abadessa Olzet (l´);Les Corts;4.0;5.0;349.0;;True;True;False;False;False;False;19.29512893982808
161935765;4250;Ático;932518054;Barcelona Capital;Carrer Tres Torres;Sarrià - Sant Gervasi;3.0;2.0;220.0;6.0;True;False;False;False;False;False;19.318181818181817
161839824;2600;Apartamento;932931237;Barcelona Capital;Provenza;Eixample;2.0;1.0;70.0;;False;False;False;True;False;False;37.142857142857146
159671054;2700;Piso;935432531;Barcelona Capital;;Sarrià - Sant Gervasi;6.0;3.0;241.0;4.0;True;False;False;False;False;False;11.203319502074688
161727668;958;Piso;931348302;Barcelona Capital;Carrer de Jules Verne;Sarrià - Sant Gervasi;1.0;1.0;46.0;3.0;True;False;False;False;False;False;20.82608695652174
162060082;19890;Casa o chalet;932829126;Barcelona Capital;;Les Corts;6.0;7.0;800.0;;False;True;False;False;False;False;24.8625
162394228;2300;Apartamento;932931237;Barcelona Capital;Carrer del Clot;Sant Martí;2.0;1.0;60.0;;False;False;False;True;False;False;38.333333333333336
152663888;1100;Piso;931345294;Barcelona Capital;;Sants - Montjuïc;2.0;1.0;75.0;;True;False;False;False;False;True;14.666666666666666
145835199;1500;Piso;932885248;Barcelona Capital;Gracia;Eixample;1.0;1.0;81.0;;True;False;False;False;True;False;18.51851851851852
157380565;2000;Apartamento;932931237;Barcelona Capital;Carrer de Torres I Amat;Ciutat Vella;1.0;1.0;35.0;;False;False;False;True;False;False;57.142857142857146
162316898;2550;Piso;932829126;Barcelona Capital;;Sarrià - Sant Gervasi;2.0;3.0;93.0;7.0;True;False;False;False;False;False;27.419354838709676
162532494;1750;Piso;932755759;Barcelona Capital;Carrer Major de Sarrià;Sarrià - Sant Gervasi;3.0;2.0;74.0;3.0;True;False;False;False;False;False;23.64864864864865
161347688;2314;Apartamento;932931237;Barcelona Capital;Carrer del Bisbe Sivilla;Sarrià - Sant Gervasi;1.0;1.0;35.0;;False;False;False;True;False;False;66.11428571428571
162049081;4200;Piso;931332815;Barcelona Capital;Passeig de la Bonanova;Sarrià - Sant Gervasi;5.0;4.0;255.0;2.0;True;False;False;False;False;False;16.470588235294116
162617073;1210;Piso;931332451;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;2.0;95.0;4.0;True;False;False;False;False;False;12.736842105263158
150987436;1600;Piso;935435301;Barcelona Capital;Carrer Gran de Gràcia;Gràcia;2.0;1.0;60.0;5.0;True;False;False;False;False;False;26.666666666666668
160963456;3500;Apartamento;932931237;Barcelona Capital;Carrer D'aragó;Eixample;1.0;1.0;40.0;;False;False;False;True;False;False;87.5
161839826;3000;Apartamento;932931237;Barcelona Capital;Plaza Antonio Lopez;Ciutat Vella;1.0;1.0;60.0;;False;False;False;True;False;False;50.0
162281019;6000;Piso;932827054;Barcelona Capital;;Sant Martí;3.0;2.0;240.0;;True;True;False;False;False;False;25.0
159642260;8565;Piso;932755759;Barcelona Capital;Carrer de L'abadessa Olzet;Les Corts;4.0;7.0;225.0;;True;False;False;False;False;False;38.06666666666667
162429086;4800;Piso;935432531;Barcelona Capital;;Sarrià - Sant Gervasi;6.0;6.0;367.0;4.0;True;False;False;False;False;False;13.079019073569482
162416758;1050;Piso;912669715;Barcelona Capital;;Eixample;1.0;1.0;65.0;2.0;True;False;False;False;False;False;16.153846153846153
162075589;1890;Piso;931332451;Barcelona Capital;;Sarrià - Sant Gervasi;3.0;2.0;130.0;3.0;True;False;False;False;False;False;14.538461538461538
162531165;14000;Casa o chalet;932829126;Barcelona Capital;;Eixample;7.0;6.0;545.0;;False;True;False;False;False;False;25.68807339449541
162772556;1400;Piso;932823267;Barcelona Capital;Carrer del Rosselló;Eixample;3.0;2.0;85.0;6.0;True;False;False;False;False;False;16.470588235294116
161870355;2750;Piso;932829126;Barcelona Capital;;Gràcia;3.0;2.0;82.0;1.0;True;False;False;False;False;False;33.53658536585366
162068914;1400;Piso;932755759;Barcelona Capital;;Sarrià - Sant Gervasi;2.0;1.0;60.0;;True;False;False;False;False;False;23.333333333333332
157953518;2650;Piso;932829126;Barcelona Capital;;Eixample;3.0;2.0;203.0;3.0;True;False;False;False;False;False;13.054187192118226
162430915;2700;Ático;935432531;Barcelona Capital;;Les Corts;3.0;3.0;82.0;7.0;True;False;False;False;False;False;32.926829268292686
162543230;4000;Piso;932829126;Barcelona Capital;;Eixample;4.0;3.0;227.0;2.0;True;False;False;False;False;False;17.621145374449338
162401482;3341;Ático;932752339;Barcelona Capital;;Eixample;4.0;4.0;210.0;8.0;True;False;False;False;False;False;15.90952380952381
160963480;2200;Apartamento;932931237;Barcelona Capital;Ample;Ciutat Vella;1.0;1.0;35.0;;False;False;False;True;False;False;62.857142857142854
162532495;1750;Piso;932755759;Barcelona Capital;Carrer Major de Sarrià;Sarrià - Sant Gervasi;2.0;2.0;74.0;1.0;True;False;False;False;False;False;23.64864864864865
161210775;2400;Dúplex;932827054;Barcelona Capital;Santa Rosalia;Horta - Guinardó;3.0;2.0;185.0;1.0;False;True;False;False;False;False;12.972972972972974
158946098;2107;Apartamento;932931237;Barcelona Capital;Carrer de Déu I Mata;Les Corts;1.0;1.0;50.0;;False;False;False;True;True;False;42.14
161739161;1400;Piso;932827054;Barcelona Capital;De Blai;Sants - Montjuïc;2.0;2.0;80.0;;True;False;False;False;False;True;17.5
160218263;8000;Casa o chalet;932829126;Barcelona Capital;;Horta - Guinardó;2.0;2.0;268.0;;False;True;False;True;False;False;29.850746268656717
158636984;1900;Piso;932822586;Barcelona Capital;;Eixample;2.0;1.0;76.0;1.0;True;False;False;False;False;False;25.0
161492865;2950;Apartamento;932931237;Barcelona Capital;Carrer D'en Gignàs;Ciutat Vella;1.0;1.0;50.0;;False;False;False;True;False;False;59.0
162621422;1640;Piso;935435301;Barcelona Capital;Carrer de Sants;Sants - Montjuïc;3.0;2.0;194.0;1.0;False;True;False;False;False;False;8.45360824742268
162250952;1900;Apartamento;935439838;Barcelona Capital;Calle de Alaba;Sant Martí;1.0;1.0;85.0;;True;False;False;False;True;False;22.352941176470587
162673753;2600;Piso;932827054;Barcelona Capital;Gravina;Ciutat Vella;2.0;2.0;94.0;;True;True;False;False;False;False;27.659574468085108
157380657;2752;Apartamento;932931237;Barcelona Capital;Carrer de la Marina;Eixample;2.0;1.0;66.0;;False;False;False;True;False;False;41.696969696969695
162448202;295000;Piso;931335749;Barcelona Capital;;Sants - Montjuïc;2.0;1.0;57.0;;False;False;False;False;True;False;5175.438596491228
157285853;4696;Apartamento;932931237;Barcelona Capital;Carrer de la Indústria;Eixample;2.0;2.0;70.0;;False;False;False;True;False;False;67.08571428571429
162703110;720;Ático;932937991;Barcelona Capital;;Horta - Guinardó;1.0;1.0;37.0;7.0;True;False;False;False;False;False;19.45945945945946
160591760;750;Piso;935433775;Barcelona Capital;Violant D'hongria;Sants - Montjuïc;1.0;1.0;49.0;2.0;True;False;False;False;False;False;15.306122448979592
